image_name,word_count,line_count,char_count,text_area_ratio,dominant_text_position,avg_text_width,avg_text_height,font_width_std,font_height_std,font_variety_estimation,flesch_score,readability,edge_count,edge_density,mean_edge_orientation,std_edge_orientation,edge_orientation_histogram,contour_count,avg_contour_length,height,width,symmetry_left_right,symmetry_top_bottom,aspect_ratio,balance_left_right,balance_top_bottom,rule_of_thirds_score
278.png,2.0,2.0,20.0,0.594600777854038,center,353.0,39.0,203.0,9.0,Likely varied fonts/styles,-48.99,Very Confusing (College graduate),3484,0.06642263402730116,76.94945953974023,48.08189788684268,"[0.1788174512055109, 0.13346727898966704, 0.09959816303099885, 0.17307692307692307, 0.20005740528128588, 0.07233065442020666, 0.07462686567164178, 0.06802525832376578]",22,220.9194461215626,94,558,0.827,0.692,5.936,0.97,0.785,0.047
279.png,2.0,2.0,15.0,0.806803594351733,top,238.0,39.0,86.0,9.0,Likely varied fonts/styles,35.61,Difficult (College),2092,0.0839216944801027,73.221546956979,51.69460288333815,"[0.24521988527724664, 0.12619502868068833, 0.12045889101338432, 0.13336520076481836, 0.12954110898661567, 0.05640535372848948, 0.13718929254302104, 0.05162523900573614]",17,149.14638693893656,76,328,0.671,0.704,4.316,0.839,0.913,0.174
28.png,,,,,,,,,,,0.0,No readable text detected,7345,0.08271396396396397,95.70628556432906,49.682057188747365,"[0.11940095302927162, 0.07556160653505786, 0.0852280462899932, 0.14254594962559564, 0.16759700476514636, 0.15888359428182436, 0.13587474472430225, 0.11490810074880871]",107,111.63450089236287,148,600,0.759,0.633,4.054,0.996,0.761,0.191
280.png,2.0,2.0,7.0,0.5748000524452602,top,435.0,229.5,111.0,48.5,Likely varied fonts/styles,120.21,Very Easy (5th grade),7937,0.02168010576460819,86.45306513217702,56.47942409310232,"[0.16668766536474738, 0.1370795010709336, 0.1145268993322414, 0.09638402419050018, 0.12561421191886102, 0.10230565704926295, 0.1189366259291924, 0.13846541514426106]",95,141.98249833332864,526,696,0.839,0.845,1.323,0.951,0.944,0.027
281.png,,,,,,,,,,,0.0,No readable text detected,4642,0.0460515873015873,97.9810077572795,52.030898141138834,"[0.10512710038776389, 0.11245152951314089, 0.09090909090909091, 0.1107281344248169, 0.13614821197759586, 0.12214562688496337, 0.18181818181818182, 0.14067212408444635]",51,164.295489748319,150,672,0.805,0.865,4.48,0.951,0.973,0.111
282.png,2.0,1.0,12.0,0.78125,center,214.0,50.0,0.0,0.0,Insufficient text,77.91,Fairly Easy (7th grade),1326,0.09681658878504673,82.23176074992364,70.67316488894247,"[0.3521870286576169, 0.0693815987933635, 0.05580693815987934, 0.058823529411764705, 0.06636500754147813, 0.05957767722473605, 0.07390648567119155, 0.26395173453996984]",15,129.84014350573221,64,214,0.764,0.92,3.344,0.882,0.965,0.125
283.png,3.0,3.0,9.0,0.6245509809339597,top,175.67,96.67,91.15,38.45,Likely varied fonts/styles,90.99,Very Easy (5th grade),3945,0.04542000552638851,90.65124059376615,54.91623342718702,"[0.13409378960709759, 0.14068441064638784, 0.06337135614702155, 0.1650190114068441, 0.15335868187579213, 0.07122940430925222, 0.10038022813688213, 0.17186311787072242]",15,412.43996834754944,308,282,0.852,0.818,0.916,0.984,0.984,0.116
284.png,6.0,1.0,34.0,0.9349297241020302,center,898.0,64.0,0.0,0.0,Insufficient text,59.75,Fairly Difficult (10th-12th grade),6038,0.09822358146798542,72.46969656124783,61.957816512341076,"[0.32427956276912884, 0.09788009274594237, 0.08015899304405433, 0.11957601854918848, 0.10698906922822127, 0.049519708512752565, 0.05680688969857569, 0.16478966545213647]",72,138.93198966648845,68,904,0.83,0.851,13.294,0.999,0.99,0.014
285.png,1.0,1.0,9.0,0.6418652144315861,center,449.0,84.0,0.0,0.0,Insufficient text,-132.58,Very Confusing (College graduate),3132,0.05330156569094622,90.71483282135763,56.6912023441239,"[0.1784802043422733, 0.08173690932311622, 0.07151979565772669, 0.15485312899106002, 0.15932311621966794, 0.07407407407407407, 0.11621966794380588, 0.16379310344827586]",19,211.65457076147982,130,452,0.857,0.923,3.477,0.998,0.973,0.12
286.png,2.0,2.0,15.0,0.9948986850973163,top,624.45,263.28,7.95,1.16,Likely uniform font,35.61,Difficult (College),16630,0.05032013652703308,74.70701761934635,66.71869721923058,"[0.37480457005411905, 0.07071557426337943, 0.05694527961515334, 0.12086590499098016, 0.03752254960914011, 0.0523752254960914, 0.0830426939266386, 0.2037282020444979]",132,214.47798853841695,406,814,0.766,0.753,2.005,0.95,0.896,0.103
287.png,2.0,1.0,10.0,0.8489678599425137,center,855.0,152.0,0.0,0.0,Insufficient text,77.91,Fairly Easy (7th grade),4724,0.030859681212437942,85.38103617077866,64.17190279758267,"[0.275190516511431, 0.08530906011854361, 0.06879762912785775, 0.10541913632514818, 0.08806096528365792, 0.06223539373412362, 0.08806096528365792, 0.22692633361558]",12,402.78065541386604,178,860,0.655,0.809,4.831,0.748,0.942,0.047
288.png,0.0,0.0,0.0,0.9025974025974026,center,784.0,139.0,0.0,0.0,Insufficient text,36.62,Difficult (College),4374,0.03622780280943546,99.80909669326772,62.627397396003296,"[0.19821673525377229, 0.06561499771376314, 0.05989940557841793, 0.06927297668038408, 0.07864654778235025, 0.0875628715134888, 0.2347965249199817, 0.20598994055784178]",23,330.4322513030923,154,784,0.811,0.843,5.091,0.955,0.917,0.071
289.png,,,,,,,,,,,0.0,No readable text detected,2703,0.02597539880837978,86.18137559222833,62.504750465390195,"[0.2290048094709582, 0.0784313725490196, 0.10802811690714022, 0.09988901220865705, 0.12800591934887162, 0.08472068072512023, 0.07140214576396596, 0.2005179430262671]",13,232.48404800891876,242,430,0.888,0.881,1.777,0.926,0.945,0.042
29.png,6.0,2.0,24.0,0.7344490715277232,center,243.0,36.0,167.0,0.0,Likely varied fonts/styles,116.15,Very Easy (5th grade),7146,0.04679028836332207,92.05612804035496,59.90315110761437,"[0.19115589140778058, 0.0982367758186398, 0.0702490904002239, 0.09697732997481108, 0.1112510495382032, 0.09151973131821999, 0.1847187237615449, 0.15589140778057656]",59,174.7277618545597,178,858,0.768,0.778,4.82,0.929,0.976,0.073
290.png,,,,,,,,,,,0.0,No readable text detected,4956,0.03129973474801061,93.26605696914523,52.32621630133517,"[0.11682808716707022, 0.10754640839386602, 0.059120258272800645, 0.1678773204196933, 0.2046004842615012, 0.06174334140435835, 0.17937853107344634, 0.10290556900726393]",20,306.00865591168406,174,910,0.86,0.799,5.23,0.958,0.901,0.065
291.png,3.0,3.0,12.0,1.0011969025126919,top,246.67,76.67,212.12,32.1,Likely varied fonts/styles,90.99,Very Easy (5th grade),8628,0.06930788509735879,91.4167366566309,62.7741576697452,"[0.22681965693092257, 0.0808993973110802, 0.06930922577654149, 0.09585071859063514, 0.11022253129346314, 0.09098284654612888, 0.11381548446917014, 0.2121001390820584]",79,192.70540730862677,228,546,0.841,0.82,2.395,0.977,0.953,0.099
292.png,2.0,2.0,12.0,0.886059670781893,top,187.5,55.0,22.5,1.0,Likely varied fonts/styles,-6.69,Very Confusing (College graduate),1749,0.07497427983539094,84.90642359275706,60.63732180592321,"[0.230989136649514, 0.09090909090909091, 0.06975414522584333, 0.10748999428244711, 0.15723270440251572, 0.09433962264150944, 0.0880503144654088, 0.16123499142367068]",13,142.6594397013004,108,216,0.829,0.771,2.0,0.961,0.939,0.14
293.png,5.0,3.0,34.0,0.8978183962264151,top,421.0,70.33,48.02,19.6,Likely varied fonts/styles,49.48,Difficult (College),10400,0.10220125786163523,92.94300060931603,54.399221305754416,"[0.14826923076923076, 0.08788461538461538, 0.10211538461538462, 0.10836538461538461, 0.13548076923076924, 0.15019230769230768, 0.13875, 0.1289423076923077]",101,150.15380702750517,192,530,0.797,0.789,2.76,0.925,0.974,0.144
294.png,2.0,1.0,8.0,1.0,center,846.0,228.0,0.0,0.0,Insufficient text,35.61,Difficult (College),6003,0.03112168719671519,79.1915404628565,54.42150965348023,"[0.1767449608529069, 0.1837414626020323, 0.14276195235715475, 0.08112610361485924, 0.08612360486423455, 0.11311011161086124, 0.11294352823588207, 0.10344827586206896]",75,136.44904528299966,228,846,0.729,0.762,3.711,0.96,0.977,0.044
295.png,4.0,2.0,26.0,0.8502520161290322,center,319.5,52.0,25.5,10.0,Likely varied fonts/styles,12.43,Very Confusing (College graduate),3502,0.08825604838709677,71.76598032847568,53.11055828542283,"[0.22015990862364362, 0.17618503712164477, 0.15276984580239863, 0.0970873786407767, 0.086521987435751, 0.09822958309537407, 0.08709308966304968, 0.0819531696173615]",32,159.40338052809238,62,640,0.824,0.8,10.323,0.873,0.486,0.16
296.png,2.0,1.0,10.0,0.9892008639308856,center,916.0,174.0,0.0,0.0,Insufficient text,77.91,Fairly Easy (7th grade),2963,0.018389563317693206,83.42549286476991,55.78028135441531,"[0.1633479581505231, 0.15794802564967939, 0.16672291596355046, 0.0901113736078299, 0.0661491731353358, 0.09179885251434357, 0.12419844751940601, 0.13972325345933176]",46,117.3627599918324,174,926,0.887,0.885,5.322,0.993,0.981,0.06
297.png,4.0,2.0,27.0,1.1150898235800344,top,363.5,54.5,51.5,18.5,Likely varied fonts/styles,54.73,Fairly Difficult (10th-12th grade),8321,0.11188952237521514,93.16067127946384,53.76885517230341,"[0.13976685494531907, 0.08941233024876817, 0.10419420742699195, 0.11308736930657373, 0.1394063213556063, 0.14757841605576252, 0.13820454272323038, 0.12834995793774787]",96,127.6765675296386,166,448,0.805,0.784,2.699,0.966,0.93,0.181
298.png,1.0,1.0,4.0,0.9684014869888475,center,521.0,152.0,0.0,0.0,Insufficient text,36.62,Difficult (College),2904,0.03551164155742516,86.39675010988168,51.75717381012971,"[0.14049586776859505, 0.12396694214876033, 0.13326446280991736, 0.10915977961432508, 0.1446280991735537, 0.13085399449035812, 0.11535812672176309, 0.10227272727272728]",15,245.13985816637674,152,538,0.865,0.915,3.539,0.976,0.952,0.064
299.png,7.0,2.0,29.0,0.7776537698412699,top,315.5,40.0,19.5,4.0,Likely uniform font,78.87,Fairly Easy (7th grade),4237,0.13135540674603174,87.79578800062076,50.81566159344238,"[0.11824404059476044, 0.13146093934387537, 0.13193297144205807, 0.13193297144205807, 0.14231767760207695, 0.11187160726929431, 0.13051687514751004, 0.10172291715836677]",75,91.27862922509512,96,336,0.791,0.77,3.5,0.968,0.927,0.289
3.png,2.0,1.0,7.0,0.9654139433551199,center,102.0,40.0,0.0,0.0,Insufficient text,120.21,Very Easy (5th grade),1268,0.17265795206971676,92.9512974717232,52.51863681626945,"[0.11829652996845426, 0.11987381703470032, 0.11829652996845426, 0.11829652996845426, 0.10252365930599369, 0.15457413249211358, 0.14195583596214512, 0.12618296529968454]",13,158.43898707169754,72,102,0.789,0.723,1.417,0.995,0.953,0.319
30.png,3.0,1.0,13.0,0.9737871155885471,center,653.0,90.0,0.0,0.0,Insufficient text,90.99,Very Easy (5th grade),3206,0.05312168610816543,78.85086348654252,64.74521347393699,"[0.3312538989394885, 0.04335620711166563, 0.03649407361197754, 0.10230817217716781, 0.18621334996880848, 0.041172800998128506, 0.07641921397379912, 0.18278228321896445]",12,273.0226001441479,92,656,0.771,0.895,7.13,0.975,0.981,0.027
300.png,5.0,1.0,29.0,0.5485714285714286,center,480.0,32.0,0.0,0.0,Insufficient text,49.48,Difficult (College),2556,0.09128571428571429,86.75748960795275,56.30122256665689,"[0.1705790297339593, 0.12402190923317684, 0.09585289514866979, 0.12636932707355242, 0.13615023474178403, 0.08059467918622848, 0.12949921752738655, 0.13693270735524257]",45,86.18807366159227,56,500,0.813,0.843,8.929,0.979,0.994,0.281
31.png,3.0,1.0,10.0,0.9616304347826087,center,983.0,135.0,0.0,0.0,Insufficient text,90.99,Very Easy (5th grade),4861,0.035224637681159424,89.19512887839785,60.301744776332214,"[0.20407323595967908, 0.09216210656243572, 0.08125900020571898, 0.09421929644106151, 0.12672289652334912, 0.11129397243365563, 0.12631145854762393, 0.16395803332647604]",17,491.4167016253752,138,1000,0.762,0.804,7.246,0.93,0.908,0.012
32.png,,,,,,,,,,,0.0,No readable text detected,8725,0.036191305790608926,62.433900776199025,66.16483429606434,"[0.45318051575931234, 0.07358166189111748, 0.0535243553008596, 0.05203438395415473, 0.08080229226361031, 0.06876790830945559, 0.08103151862464184, 0.13707736389684813]",40,271.7879587829113,294,820,0.736,0.826,2.789,0.956,0.821,0.002
33.png,1.0,1.0,3.0,1.1368821292775666,top,470.0,311.0,0.0,0.0,Insufficient text,121.22,Very Easy (5th grade),6819,0.02758271984467276,62.486790319923514,68.94067961922616,"[0.49875348291538346, 0.026396832380114386, 0.017744537322188003, 0.08109693503446253, 0.13858336999560053, 0.019211028009972136, 0.02302390379821088, 0.19518991054406803]",25,508.31079540729525,526,470,0.754,0.881,0.894,0.821,0.978,0.033
34.png,,,,,,,,,,,0.0,No readable text detected,9709,0.05265641270392225,83.54293496662422,75.86359569766412,"[0.4083839736327119, 0.05170460397569265, 0.027912246369348026, 0.05603048717684622, 0.057781439901122666, 0.022041404882068183, 0.04542177361211247, 0.33072407045009783]",32,401.8858368061483,344,536,0.736,0.763,1.558,0.982,0.869,0.068
35.png,1.0,1.0,10.0,0.8437211863538572,top,901.0,129.0,0.0,0.0,Insufficient text,-132.58,Very Confusing (College graduate),10113,0.06475386743161561,89.77254376349494,61.498531266135764,"[0.23395629387916544, 0.06822901216256304, 0.05586868387224365, 0.12004350835558192, 0.14812617423118757, 0.07455750024720656, 0.10521111440719866, 0.19400771284485316]",47,314.4599640876689,172,908,0.86,0.846,5.279,1.0,0.831,0.076
36.png,1.0,1.0,3.0,0.7316276641796746,top,373.5,146.0,42.5,69.0,Likely varied fonts/styles,77.91,Fairly Easy (7th grade),4412,0.028086883450892518,99.04622529238262,52.913509831314954,"[0.08930190389845875, 0.12533998186763373, 0.06074342701722575, 0.13644605621033545, 0.1543517679057117, 0.13508612873980055, 0.10902085222121487, 0.18970988213961923]",26,192.43738621473312,346,454,0.887,0.772,1.312,0.993,0.911,0.055
37.png,1.0,1.0,5.0,0.64870282758326,top,160.0,44.0,0.0,0.0,Insufficient text,36.62,Difficult (College),5704,0.018976897689768978,86.603657928718,50.05273511638552,"[0.11605890603085554, 0.1462131837307153, 0.14077840112201964, 0.11833800841514726, 0.12394810659186535, 0.13306451612903225, 0.13990182328190742, 0.08169705469845723]",56,168.21533930940288,404,744,0.848,0.868,1.842,0.923,0.976,0.066
38.png,,,,,,,,,,,0.0,No readable text detected,11508,0.03182909424819392,59.99464967641036,48.73615739300536,"[0.38503649635036497, 0.1070559610705596, 0.07881473757386166, 0.11826555439694125, 0.14954814042405284, 0.06517205422314912, 0.046315606534584636, 0.049791449426485924]",88,205.43409749865532,442,818,0.714,0.666,1.851,0.995,0.859,0.072
39.png,1.0,1.0,10.0,0.8500413678985107,top,175.0,24.0,0.0,0.0,Insufficient text,36.62,Difficult (College),8272,0.09505423791138076,90.14681367519316,54.8731639699055,"[0.13116537717601548, 0.15062862669245647, 0.07809477756286266, 0.10178916827852998, 0.148573500967118, 0.10940522243713734, 0.1744439071566731, 0.10589941972920697]",77,162.17309245041437,222,392,0.719,0.721,1.766,0.875,0.979,0.14
4.png,1.0,1.0,1.0,0.6870737509912768,top,83.0,56.0,27.0,12.0,Likely varied fonts/styles,120.21,Very Easy (5th grade),2297,0.06071900607983082,92.64951886523124,53.480231271961145,"[0.1197213757074445, 0.11493252067914671, 0.062255115367871136, 0.17152808010448412, 0.18720069656073138, 0.06660861993905094, 0.16456247279059644, 0.11319111885067479]",13,183.642262165363,130,291,0.802,0.788,2.238,0.781,0.958,0.083
40.png,,,,,,,,,,,0.0,No readable text detected,4196,0.0695254506892895,84.98345580160064,52.294783711802076,"[0.10915157292659676, 0.2233079122974261, 0.0488560533841754, 0.15300285986653955, 0.16611058150619637, 0.0548141086749285, 0.13489037178265015, 0.10986653956148713]",39,179.713825574288,184,328,0.851,0.64,1.783,0.983,0.76,0.269
41.png,9.0,9.0,41.0,0.3880754776072659,top,127.6,37.4,104.26,25.82,Likely varied fonts/styles,86.71,Easy (6th grade),8282,0.040528108362041966,87.81883744852543,56.829276056632956,"[0.1704902197536827, 0.12158898816710939, 0.10722047814537551, 0.10553006520164211, 0.12400386380101425, 0.10818642839893745, 0.11325766723013765, 0.14972228930210094]",107,115.80220266703134,248,824,0.89,0.829,3.323,0.944,0.921,0.093
42.png,1.0,1.0,4.0,0.5523409893992933,top,402.0,163.0,0.0,0.0,Insufficient text,121.22,Very Easy (5th grade),8157,0.06004858657243816,85.41749176000899,60.62823793020497,"[0.25842834375383106, 0.03334559274242981, 0.021086183645948265, 0.15851415961750642, 0.2659065833026848, 0.026602917739364962, 0.02586735319357607, 0.21024886600465859]",19,189.98654152217665,240,566,0.788,0.729,2.358,0.895,0.972,0.059
43.png,3.0,2.0,25.0,0.8202390449598268,top,581.5,126.0,271.5,60.0,Likely varied fonts/styles,62.79,Standard (8th-9th grade),12796,0.04557239728759473,87.38477475146729,71.83518902978544,"[0.33135354798374494, 0.04477961863082213, 0.03211941231634886, 0.09229446702094404, 0.10706470772116286, 0.04571741169115349, 0.05275085964363864, 0.2939199749921851]",63,200.6383292939928,322,872,0.799,0.799,2.708,0.992,0.953,0.041
44.png,3.0,2.0,16.0,0.7682676630434783,bottom,597.0,157.0,3.0,11.0,Likely varied fonts/styles,34.59,Difficult (College),9559,0.03246942934782609,66.08748837524432,48.29542383223441,"[0.18108588764515116, 0.23266032011716706, 0.23004498378491475, 0.08787530076367821, 0.059001987655612514, 0.07532168636886703, 0.06412804686682708, 0.06988178679778219]",57,216.50963568896577,320,920,0.836,0.839,2.875,0.775,0.871,0.1
45.png,1.0,1.0,4.0,0.5303523986644393,top,594.63,196.97,66.37,32.97,Likely varied fonts/styles,35.61,Difficult (College),15475,0.03570275009228498,59.55723180893571,40.1099077636689,"[0.07470113085621971, 0.4120193861066236, 0.24426494345718902, 0.07993537964458805, 0.04891760904684976, 0.052084006462035544, 0.052277867528271404, 0.03579967689822294]",146,166.69002604239608,420,1032,0.724,0.755,2.457,0.673,0.768,0.108
46.png,,,,,,,,,,,0.0,No readable text detected,9349,0.03639159205916699,90.52298454104137,43.47967258361608,"[0.05882982137126965, 0.14579099368916462, 0.10910257781580918, 0.13552251577708846, 0.22248368809498342, 0.1349876992191678, 0.13755481869718686, 0.055727885335329984]",56,268.25396523092473,350,734,0.832,0.739,2.097,0.998,0.981,0.033
47.png,3.0,3.0,13.0,0.7573205181204354,top,521.33,191.33,353.51,83.75,Likely varied fonts/styles,62.79,Standard (8th-9th grade),9054,0.019494109136006615,82.39567052681852,59.5818491322961,"[0.2508283631544069, 0.06770488182018997, 0.07576761652308373, 0.14546056991385023, 0.15109343936381708, 0.061298873426110005, 0.08327810912303954, 0.16456814667550254]",27,414.0674473532924,472,984,0.868,0.813,2.085,0.981,0.977,0.018
48.png,,,,,,,,,,,0.0,No readable text detected,14139,0.04299345626155493,71.1270741218208,56.58012506033075,"[0.33800127307447486, 0.05042789447627131, 0.07016054883655139, 0.2034090105382276, 0.10955513119739727, 0.05460074969941297, 0.052337506188556475, 0.12150788598910814]",29,532.0400549707741,344,956,0.79,0.737,2.779,0.935,0.946,0.044
49.png,2.0,1.0,14.0,0.6527359059391016,top,575.5,168.0,265.5,32.0,Likely varied fonts/styles,90.99,Very Easy (5th grade),9257,0.029070570796904834,86.81337482581937,53.64912066471845,"[0.17284217349033165, 0.08944582478124663, 0.0801555579561413, 0.10910662201577184, 0.21626876957977748, 0.11029491195851787, 0.11645241438911094, 0.1054337258291023]",41,285.45095721977515,372,856,0.863,0.763,2.301,0.976,0.943,0.045
5.png,2.0,2.0,10.0,0.6347535505430242,top,511.5,163.0,203.5,1.0,Likely varied fonts/styles,77.91,Fairly Easy (7th grade),11412,0.04333561175666439,71.27682506195875,57.87322637892196,"[0.29652996845425866, 0.12495618647038205, 0.09095688748685594, 0.13678583946722747, 0.07422011917280057, 0.06203995793901157, 0.11041009463722397, 0.10410094637223975]",22,566.0240910486741,342,770,0.839,0.788,2.251,0.98,0.991,0.043
50.png,1.0,1.0,6.0,0.93,center,780.0,186.0,0.0,0.0,Insufficient text,36.62,Difficult (College),7237,0.04639102564102564,97.66691260136393,54.586227501270066,"[0.12270277739394776, 0.13016443277601217, 0.08249274561282299, 0.08857261296117176, 0.11220118833770899, 0.10225231449495648, 0.21859886693381236, 0.1430150614895675]",79,158.75394753413863,200,780,0.869,0.879,3.9,0.922,0.997,0.082
51.png,2.0,2.0,8.0,0.914631124327386,top,192.5,96.5,128.5,56.5,Likely varied fonts/styles,120.21,Very Easy (5th grade),3072,0.05437553101104503,82.49904746338099,71.60815464366344,"[0.3557942708333333, 0.035807291666666664, 0.037434895833333336, 0.09016927083333333, 0.126953125, 0.043619791666666664, 0.047526041666666664, 0.2626953125]",11,301.4328667033802,176,321,0.777,0.632,1.824,0.972,0.814,0.047
52.png,1.0,1.0,5.0,1.0325476992143658,center,648.0,220.0,0.0,0.0,Insufficient text,36.62,Difficult (College),5466,0.038341750841750843,83.26851469301666,63.69439849351503,"[0.26216611781924626, 0.06824002927186243, 0.14361507500914747, 0.08177826564215149, 0.1163556531284303, 0.03219904866447128, 0.03512623490669594, 0.2605195755579949]",32,309.58733139932156,220,648,0.669,0.762,2.945,0.941,0.99,0.071
53.png,,,,,,,,,,,0.0,No readable text detected,9617,0.03683545273479393,88.84430420531834,62.12015267488196,"[0.22761776021628366, 0.06478111677238224, 0.06530102942705625, 0.14911094936050742, 0.1411042944785276, 0.06145367578246855, 0.06602890714359988, 0.2246022668191744]",68,262.5804884696708,244,1070,0.851,0.884,4.385,0.997,0.964,0.003
54.png,4.0,4.0,15.0,0.7198060075093867,top,182.75,56.0,49.76,0.0,Likely varied fonts/styles,118.18,Very Easy (5th grade),6571,0.08566697955778056,90.1197888378946,53.89970945242449,"[0.15827119159945213, 0.0818749048851012, 0.08294019175163597, 0.16085831684675087, 0.19038198143357177, 0.07974433115203165, 0.09115811900776137, 0.15477096332369503]",110,96.85333524942398,136,564,0.755,0.711,4.147,0.973,0.955,0.165
55.png,2.0,2.0,11.0,1.001832940560356,top,219.5,69.5,6.5,7.5,Likely uniform font,77.91,Fairly Easy (7th grade),2385,0.0780636292223095,88.50154862903237,60.663372287971384,"[0.22264150943396227, 0.08763102725366877, 0.06624737945492662, 0.0909853249475891, 0.1090146750524109, 0.17316561844863732, 0.09643605870020965, 0.1538784067085954]",40,86.07378909885884,134,228,0.764,0.789,1.701,0.995,0.995,0.116
56.png,3.0,2.0,15.0,0.7531928279333123,top,416.0,82.0,328.0,42.0,Likely varied fonts/styles,-21.81,Very Confusing (College graduate),5489,0.043166089965397926,66.7724242521459,61.104682103208525,"[0.38294771360903623, 0.049553652760065584, 0.04518127163417745, 0.08252869375113864, 0.21752596101293495, 0.04171980324284934, 0.055565676808161775, 0.124977227181636]",25,263.88236829757693,170,748,0.763,0.632,4.4,0.981,0.656,0.05
57.png,1.0,1.0,2.0,0.9631528312259483,top,26.0,16.0,0.0,0.0,Insufficient text,121.22,Very Easy (5th grade),5877,0.04038620120945575,90.35682998100714,63.83184358658998,"[0.24264080313084907, 0.0995405819295559, 0.07265611706653054, 0.08950144631614769, 0.0781010719754977, 0.061766207248596224, 0.11859792411094096, 0.23719584822188192]",20,318.0065744876862,214,680,0.858,0.905,3.178,0.966,1.0,0.039
58.png,1.0,1.0,11.0,0.967741935483871,center,480.0,92.0,0.0,0.0,Insufficient text,-217.18,Very Confusing (College graduate),2486,0.05447931276297335,86.31420794189937,58.63318056203195,"[0.1830249396621078, 0.13596138374899436, 0.09935639581657281, 0.09654062751407884, 0.11584875301689461, 0.08930008045052293, 0.12751407884151247, 0.15245374094931616]",12,194.70577043294907,92,496,0.886,0.819,5.391,0.983,0.927,0.109
59.png,4.0,3.0,16.0,0.8932904818171119,bottom,449.55,152.98,246.02,27.45,Likely varied fonts/styles,118.18,Very Easy (5th grade),3666,0.015243750311860685,86.44636582358193,56.279841222279636,"[0.196126568466994, 0.06192034915439171, 0.10310965630114566, 0.14157119476268412, 0.16393889798145117, 0.10229132569558101, 0.09301691216584834, 0.13802509547190397]",14,416.14107662439346,294,818,0.885,0.879,2.782,0.972,0.958,0.05
6.png,,,,,,,,,,,0.0,No readable text detected,5558,0.018603063246398543,75.59839796107376,46.83527441089245,"[0.10939186757826556, 0.180820439006837, 0.20439006836991724, 0.14519611370996763, 0.1493342929111191, 0.0818639798488665, 0.05163727959697733, 0.07736595897804965]",52,163.0915638414713,284,1052,0.86,0.816,3.704,0.787,0.692,0.037
60.png,0.0,0.0,0.0,0.7013333333333334,top,248.0,123.0,96.0,11.0,Likely varied fonts/styles,35.61,Difficult (College),6114,0.06793333333333333,86.2498315063392,68.71435886233027,"[0.2746156362446843, 0.07441936539090611, 0.10778541053320248, 0.07687275106313379, 0.09600915930650965, 0.047432122996401704, 0.05544651619234544, 0.2674190382728165]",37,276.3289230900842,250,360,0.677,0.608,1.44,0.87,0.712,0.092
61.png,2.0,2.0,12.0,0.7839957035445757,top,282.0,54.0,40.0,0.0,Likely varied fonts/styles,77.91,Fairly Easy (7th grade),7772,0.034783387039026135,74.96017352770738,52.2643704296563,"[0.1700977869274318, 0.208955223880597, 0.14616572310859496, 0.11116829644879053, 0.09881626351003603, 0.07539886773031394, 0.09547092125579001, 0.0939269171384457]",48,235.14378561576208,392,570,0.717,0.73,1.454,0.856,0.907,0.223
62.png,5.0,2.0,35.0,0.8750603573153066,top,267.5,29.0,68.5,3.0,Likely varied fonts/styles,15.64,Very Confusing (College graduate),10529,0.09078602469476443,87.69143379187689,56.62200213838207,"[0.15405071706714787, 0.14759236394719347, 0.07892487415708994, 0.10162408585810619, 0.14626270301073227, 0.08395859055940735, 0.17665495298698833, 0.1109317124133346]",73,187.13687827325847,266,436,0.771,0.776,1.639,0.951,0.992,0.128
63.png,0.0,0.0,0.0,0.6304337758567459,top,119.0,57.0,0.0,0.0,Insufficient text,121.22,Very Easy (5th grade),6410,0.04947514665020068,68.6645692804215,42.66551173936583,"[0.11326053042121685, 0.28861154446177845, 0.06536661466458658, 0.17098283931357255, 0.22698907956318254, 0.0547581903276131, 0.050234009360374414, 0.029797191887675507]",54,219.84029023735613,158,820,0.716,0.709,5.19,0.88,0.893,0.093
64.png,0.0,0.0,0.0,0.5515489535590038,center,454.0,176.0,0.0,0.0,Insufficient text,121.22,Very Easy (5th grade),7460,0.05149373239825501,95.97148208688806,52.00150463860147,"[0.10053619302949061, 0.12734584450402145, 0.12332439678284182, 0.08927613941018767, 0.09571045576407507, 0.15616621983914208, 0.18914209115281502, 0.11849865951742627]",133,100.06974299688984,182,796,0.828,0.846,4.374,0.997,0.954,0.256
65.png,1.0,1.0,2.0,0.6976574827042117,top,32.0,26.0,0.0,0.0,Insufficient text,36.62,Difficult (College),138,0.0013958004612210219,75.69855065120343,59.26248516555808,"[0.2391304347826087, 0.10869565217391304, 0.2246376811594203, 0.021739130434782608, 0.050724637681159424, 0.13768115942028986, 0.10144927536231885, 0.11594202898550725]",3,80.02200516064961,214,462,0.915,0.917,2.159,0.915,0.975,0.03
66.png,2.0,1.0,12.0,0.8899937362981523,bottom,331.0,44.0,0.0,0.0,Insufficient text,35.61,Difficult (College),11061,0.08660350767303476,80.13401613545027,47.946071782100326,"[0.17466775155953349, 0.11563149805623361, 0.11798209926769732, 0.15269867100623813, 0.173763674170509, 0.11192478076123316, 0.084169604918181, 0.0691619202603743]",112,137.14046919132983,206,620,0.776,0.714,3.01,0.979,0.745,0.092
